epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,40448.2,1.08526,0.94555,1.34165,0.92208,0.88819,0.93831,0.69002,0.73847,0.72556,0.96177,0.00379162,0.00379162,0.00379162
130,40682.1,1.07864,0.95579,1.34871,0.92242,0.88923,0.93835,0.6903,0.7382,0.71841,0.96147,0.00372339,0.00372339,0.00372339
131,40918.2,1.06921,0.91946,1.33857,0.92414,0.88821,0.93877,0.6903,0.73808,0.71223,0.96137,0.00365542,0.00365542,0.00365542
132,41151.8,1.07308,0.9322,1.34131,0.92323,0.89249,0.93965,0.69213,0.73834,0.707,0.96169,0.00358775,0.00358775,0.00358775
133,41393.6,1.0843,0.93469,1.33514,0.92287,0.89237,0.93995,0.69362,0.73757,0.70248,0.96074,0.00352037,0.00352037,0.00352037
134,41632.9,1.07226,0.92514,1.33148,0.92492,0.89,0.94038,0.69482,0.73733,0.70004,0.96051,0.0034533,0.0034533,0.0034533
135,41866.2,1.05368,0.90599,1.32309,0.92461,0.88962,0.94062,0.69562,0.73691,0.69589,0.96002,0.00338656,0.00338656,0.00338656
136,42103.8,1.06367,0.91021,1.32957,0.92645,0.88955,0.9406,0.69663,0.73635,0.69236,0.95943,0.00332015,0.00332015,0.00332015
137,42335.8,1.05574,0.88357,1.31244,0.92675,0.88899,0.94063,0.69656,0.73635,0.68847,0.95919,0.0032541,0.0032541,0.0032541
138,42573.5,1.03283,0.87485,1.30454,0.92523,0.88968,0.94126,0.69693,0.73599,0.68506,0.95875,0.00318842,0.00318842,0.00318842
139,42812.7,1.05259,0.89197,1.32028,0.92403,0.89009,0.94142,0.69734,0.7355,0.68194,0.95805,0.00312311,0.00312311,0.00312311
140,43193.2,1.04384,0.88532,1.31508,0.92591,0.89084,0.94176,0.69793,0.73496,0.67586,0.95748,0.0030582,0.0030582,0.0030582
141,43456,1.03695,0.87617,1.30662,0.92487,0.89193,0.9419,0.69861,0.73443,0.67138,0.95693,0.0029937,0.0029937,0.0029937
142,43693.6,1.03272,0.86763,1.30457,0.92423,0.89183,0.94212,0.69988,0.73378,0.66576,0.9563,0.00292961,0.00292961,0.00292961
143,43932.6,1.04803,0.88395,1.31937,0.92477,0.89263,0.94265,0.70044,0.73311,0.65959,0.95606,0.00286596,0.00286596,0.00286596
144,44169.7,1.03891,0.8654,1.31191,0.92463,0.89255,0.94267,0.70014,0.73306,0.65472,0.95594,0.00280275,0.00280275,0.00280275
145,44413.4,1.01742,0.84954,1.29254,0.92579,0.89255,0.94316,0.70011,0.73305,0.65105,0.95571,0.00274,0.00274,0.00274
146,44652.7,1.02336,0.86232,1.30446,0.92863,0.89473,0.94354,0.70051,0.73263,0.64891,0.95519,0.00267772,0.00267772,0.00267772
147,44888.2,1.03411,0.8622,1.29887,0.92895,0.89432,0.94343,0.70073,0.7326,0.64668,0.95492,0.00261592,0.00261592,0.00261592
148,45127.6,1.00819,0.84972,1.28745,0.92939,0.89497,0.94305,0.7005,0.73243,0.64393,0.95465,0.00255462,0.00255462,0.00255462
149,45514,1.00365,0.83544,1.28745,0.93056,0.89466,0.94315,0.70158,0.73217,0.63982,0.9542,0.00249383,0.00249383,0.00249383
150,45750.8,1.01694,0.85323,1.29877,0.93006,0.89478,0.94333,0.70182,0.73182,0.63569,0.95392,0.00243356,0.00243356,0.00243356
151,45985.6,1.00829,0.83522,1.28837,0.92978,0.89385,0.9432,0.70256,0.73178,0.63137,0.95363,0.00237383,0.00237383,0.00237383
152,46220.9,1.01444,0.835,1.29292,0.93064,0.89404,0.94378,0.70313,0.73136,0.62829,0.95316,0.00231464,0.00231464,0.00231464
153,46459.2,1.02289,0.85201,1.29804,0.93046,0.89316,0.9437,0.70419,0.73093,0.62587,0.95279,0.00225601,0.00225601,0.00225601
154,46692,0.99739,0.81142,1.27548,0.9321,0.89331,0.94444,0.70472,0.73019,0.62253,0.95222,0.00219794,0.00219794,0.00219794
155,46927,1.01388,0.83847,1.29122,0.93314,0.89201,0.94523,0.70589,0.73,0.61874,0.95174,0.00214046,0.00214046,0.00214046
156,47157.9,0.99308,0.80132,1.2786,0.93355,0.89221,0.94541,0.70571,0.72992,0.61427,0.95155,0.00208358,0.00208358,0.00208358
157,47390.4,1.00416,0.82768,1.28302,0.93455,0.89309,0.94616,0.70649,0.72984,0.61027,0.95136,0.00202729,0.00202729,0.00202729
158,47637.6,1.00124,0.81748,1.27907,0.93436,0.89387,0.94665,0.70678,0.72958,0.60541,0.95108,0.00197163,0.00197163,0.00197163
159,47866,0.98472,0.78919,1.26176,0.93473,0.89381,0.94704,0.70734,0.72941,0.60438,0.95077,0.00191659,0.00191659,0.00191659
160,48100.9,0.98133,0.78868,1.2633,0.93784,0.89425,0.94719,0.70748,0.72935,0.60237,0.95058,0.00186219,0.00186219,0.00186219
161,48334.8,0.97497,0.79789,1.26419,0.93793,0.89465,0.94706,0.70874,0.72906,0.59961,0.95037,0.00180844,0.00180844,0.00180844
162,48570.8,0.98608,0.80506,1.26814,0.93954,0.89565,0.94759,0.70926,0.72855,0.59605,0.95023,0.00175535,0.00175535,0.00175535
163,48811.2,0.97566,0.7904,1.26284,0.94005,0.89558,0.94768,0.70941,0.72811,0.59303,0.94986,0.00170293,0.00170293,0.00170293
164,49048.2,0.97178,0.80281,1.25402,0.94093,0.89566,0.94785,0.71008,0.72783,0.59034,0.94959,0.0016512,0.0016512,0.0016512
165,49283.6,0.96994,0.78657,1.25132,0.94121,0.89565,0.94838,0.71147,0.72751,0.58719,0.94936,0.00160016,0.00160016,0.00160016
166,49581.6,0.95766,0.76023,1.24836,0.94312,0.89425,0.94876,0.71181,0.72748,0.58321,0.94946,0.00154982,0.00154982,0.00154982
167,49902.4,0.96473,0.76956,1.24837,0.9435,0.89303,0.94906,0.71313,0.72715,0.57837,0.94919,0.0015002,0.0015002,0.0015002
168,50137.2,0.958,0.77226,1.24756,0.94507,0.89404,0.94913,0.71351,0.72675,0.57467,0.94896,0.0014513,0.0014513,0.0014513
169,50368.4,0.94678,0.76748,1.23914,0.94385,0.89257,0.94796,0.71383,0.7266,0.56853,0.9489,0.00140313,0.00140313,0.00140313
170,50605.2,0.94797,0.7633,1.23928,0.94401,0.89307,0.94848,0.71452,0.72607,0.56339,0.94843,0.00135571,0.00135571,0.00135571
171,50839.5,0.94981,0.75564,1.23733,0.94457,0.89322,0.94855,0.71536,0.72605,0.55869,0.94844,0.00130904,0.00130904,0.00130904
172,51076.9,0.97206,0.78535,1.24916,0.94482,0.89296,0.9484,0.71645,0.72565,0.55464,0.94806,0.00126313,0.00126313,0.00126313
173,51312.4,0.95216,0.76473,1.24289,0.94675,0.8917,0.9485,0.71649,0.72539,0.55176,0.94789,0.001218,0.001218,0.001218
174,51550.9,0.94056,0.73601,1.23386,0.94624,0.89232,0.94858,0.7167,0.72515,0.55031,0.94768,0.00117365,0.00117365,0.00117365
175,51791.9,0.93672,0.74675,1.23612,0.9461,0.89262,0.94841,0.71673,0.72538,0.54877,0.94766,0.00113008,0.00113008,0.00113008
176,52022.3,0.92251,0.72888,1.2279,0.94669,0.89257,0.94849,0.7175,0.72481,0.54865,0.94729,0.00108732,0.00108732,0.00108732
177,52257,0.94945,0.75046,1.24014,0.94753,0.8925,0.94856,0.71763,0.7249,0.54606,0.94729,0.00104537,0.00104537,0.00104537
178,52496.8,0.94619,0.75422,1.22989,0.94718,0.89443,0.94923,0.71847,0.72441,0.54524,0.94668,0.00100423,0.00100423,0.00100423
