epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,69835.2,1.0053,0.81609,1.2878,0.93041,0.88882,0.9429,0.70764,0.72851,0.6198,0.95941,0.00201611,0.00201611,0.00201611
144,70151.8,0.99391,0.8174,1.28267,0.92973,0.88771,0.94334,0.70824,0.7279,0.61576,0.95886,0.00195505,0.00195505,0.00195505
145,70466.3,1.001,0.83048,1.28731,0.93151,0.88725,0.9437,0.70914,0.72769,0.61131,0.95843,0.00189475,0.00189475,0.00189475
146,70790.6,1.01117,0.8325,1.2943,0.92892,0.88958,0.94348,0.70957,0.72721,0.60611,0.95767,0.00183523,0.00183523,0.00183523
147,71114.3,0.98751,0.81382,1.2737,0.9274,0.89048,0.9437,0.70959,0.72673,0.6016,0.95691,0.00177651,0.00177651,0.00177651
148,71428.6,0.98318,0.79365,1.26639,0.92783,0.8906,0.94378,0.71045,0.72657,0.59712,0.95661,0.00171859,0.00171859,0.00171859
149,71744.4,1.00918,0.82962,1.28195,0.93413,0.8865,0.94474,0.71097,0.72618,0.59329,0.95638,0.00166149,0.00166149,0.00166149
150,72059.9,0.99398,0.80704,1.28102,0.93425,0.88641,0.94458,0.71176,0.7267,0.58944,0.95651,0.00160523,0.00160523,0.00160523
151,72375.9,0.96955,0.78486,1.26286,0.93418,0.8865,0.94477,0.71199,0.72628,0.5855,0.95603,0.00154982,0.00154982,0.00154982
152,73027.2,0.98981,0.79646,1.27287,0.9411,0.8805,0.94472,0.71214,0.72552,0.58117,0.95547,0.00149527,0.00149527,0.00149527
153,73676.6,0.9592,0.76943,1.25317,0.94196,0.88083,0.94476,0.71266,0.72505,0.57654,0.95497,0.00144161,0.00144161,0.00144161
154,73996,0.99185,0.79292,1.27773,0.94181,0.88105,0.94458,0.71311,0.72475,0.57065,0.95456,0.00138883,0.00138883,0.00138883
155,74313,0.9783,0.79322,1.26293,0.94292,0.88197,0.94478,0.71327,0.724,0.56603,0.95419,0.00133695,0.00133695,0.00133695
