epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,20085.2,0.93035,0.72786,1.27044,0.91788,0.86151,0.92429,0.68035,0.77706,0.81241,1.01167,0.0024265,0.0024265,0.0024265
155,20209.7,0.92266,0.7318,1.26703,0.91779,0.86462,0.92526,0.6815,0.77672,0.80895,1.01125,0.002377,0.002377,0.002377
156,20333.9,0.93274,0.74108,1.27226,0.91879,0.86498,0.92608,0.68187,0.77625,0.8047,1.0107,0.0023275,0.0023275,0.0023275
157,20458.2,0.9118,0.7135,1.25998,0.91923,0.86481,0.92634,0.68249,0.77561,0.80181,1.01012,0.002278,0.002278,0.002278
158,20582.6,0.91579,0.72246,1.25932,0.91993,0.86428,0.92628,0.68294,0.77524,0.79943,1.00971,0.0022285,0.0022285,0.0022285
159,20706.5,0.90957,0.71107,1.26261,0.9137,0.86944,0.92672,0.68334,0.7747,0.79687,1.00924,0.002179,0.002179,0.002179
160,20831.3,0.91385,0.70893,1.25751,0.91503,0.86896,0.92685,0.68346,0.77457,0.79215,1.00893,0.0021295,0.0021295,0.0021295
161,20955.8,0.9099,0.7228,1.25684,0.91552,0.86974,0.92713,0.68458,0.77408,0.78939,1.00827,0.00208,0.00208,0.00208
162,21080.9,0.90904,0.71925,1.25734,0.91512,0.87076,0.92772,0.68501,0.77372,0.78611,1.00774,0.0020305,0.0020305,0.0020305
163,21204.5,0.89525,0.69753,1.24236,0.91537,0.87103,0.92735,0.68509,0.77357,0.78163,1.00714,0.001981,0.001981,0.001981
164,21328.5,0.90068,0.69252,1.24704,0.91566,0.86991,0.92783,0.6844,0.77334,0.77668,1.00676,0.0019315,0.0019315,0.0019315
165,21453.2,0.88814,0.69167,1.23805,0.9141,0.86896,0.92788,0.68438,0.773,0.77183,1.00627,0.001882,0.001882,0.001882
166,21577.3,0.88917,0.69053,1.23749,0.91368,0.87086,0.92842,0.68502,0.77241,0.76833,1.00569,0.0018325,0.0018325,0.0018325
167,21701.8,0.88719,0.68197,1.24148,0.91297,0.86913,0.92865,0.68529,0.77204,0.76436,1.00525,0.001783,0.001783,0.001783
168,21826.6,0.88384,0.68986,1.23437,0.91218,0.87047,0.92829,0.68551,0.77204,0.76127,1.0049,0.0017335,0.0017335,0.0017335
169,21951.1,0.8754,0.67436,1.2299,0.91316,0.8685,0.92855,0.68584,0.77185,0.75828,1.00462,0.001684,0.001684,0.001684
170,22075.2,0.86903,0.65993,1.22305,0.91511,0.86609,0.92873,0.68634,0.77156,0.75428,1.00439,0.0016345,0.0016345,0.0016345
171,22199.7,0.87913,0.67396,1.2339,0.91713,0.86604,0.92862,0.68746,0.77121,0.75133,1.00387,0.001585,0.001585,0.001585
172,22324.4,0.8635,0.6617,1.22208,0.90891,0.87372,0.92964,0.68754,0.77092,0.74824,1.00324,0.0015355,0.0015355,0.0015355
173,22448.6,0.86919,0.67034,1.22416,0.90941,0.87007,0.92897,0.6876,0.77085,0.74434,1.00289,0.001486,0.001486,0.001486
174,22572.6,0.86417,0.65847,1.21602,0.90823,0.87387,0.92919,0.68897,0.77043,0.74085,1.00217,0.0014365,0.0014365,0.0014365
175,22697.3,0.87281,0.66593,1.22549,0.90807,0.87286,0.92981,0.68854,0.7705,0.73823,1.00172,0.001387,0.001387,0.001387
176,22822.3,0.85418,0.65164,1.21213,0.90903,0.87246,0.93015,0.68868,0.77017,0.73461,1.0012,0.0013375,0.0013375,0.0013375
177,22947.3,0.85361,0.65272,1.21143,0.90216,0.87935,0.93038,0.68881,0.77027,0.73203,1.00087,0.001288,0.001288,0.001288
178,23071.6,0.85415,0.64597,1.20939,0.90544,0.8798,0.9305,0.68937,0.76988,0.72973,1.00032,0.0012385,0.0012385,0.0012385
179,23196.8,0.84477,0.63936,1.20491,0.9065,0.87729,0.93089,0.69002,0.76963,0.7254,0.99977,0.001189,0.001189,0.001189
180,23321.7,0.83846,0.63038,1.19339,0.90641,0.87709,0.93113,0.69028,0.7695,0.72118,0.99933,0.0011395,0.0011395,0.0011395
181,23446.6,0.83624,0.62902,1.19701,0.90847,0.87704,0.93163,0.69075,0.76956,0.71806,0.99898,0.00109,0.00109,0.00109
182,23571.5,0.83107,0.62448,1.18943,0.91242,0.87311,0.93157,0.69101,0.76971,0.71447,0.99857,0.0010405,0.0010405,0.0010405
183,23696,0.82583,0.63252,1.19118,0.91324,0.87312,0.93183,0.69144,0.76949,0.71177,0.99832,0.000991,0.000991,0.000991
