epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,17069.6,0.7142,0.54509,1.13257,0.91125,0.85869,0.91877,0.63985,1.14809,0.58743,1.27283,0.0034165,0.0034165,0.0034165
135,17196.7,0.70757,0.53284,1.12946,0.91202,0.85785,0.91914,0.64034,1.1481,0.58743,1.2725,0.003367,0.003367,0.003367
136,17324,0.70847,0.53639,1.13099,0.91391,0.85896,0.91974,0.64087,1.14781,0.58699,1.27241,0.0033175,0.0033175,0.0033175
137,17451.1,0.70881,0.53087,1.1272,0.91313,0.85952,0.9195,0.64137,1.14802,0.58596,1.27234,0.003268,0.003268,0.003268
138,17579.1,0.70707,0.53452,1.13415,0.91188,0.86155,0.91926,0.64119,1.14774,0.58542,1.27209,0.0032185,0.0032185,0.0032185
139,17705.7,0.69825,0.52704,1.12097,0.91328,0.85957,0.91959,0.64129,1.14785,0.58426,1.27189,0.003169,0.003169,0.003169
140,17833.5,0.6952,0.5215,1.12133,0.91271,0.86059,0.91964,0.64166,1.14739,0.58347,1.27168,0.0031195,0.0031195,0.0031195
141,17961.4,0.6955,0.51593,1.12098,0.91046,0.86114,0.92038,0.64213,1.14708,0.58279,1.27177,0.00307,0.00307,0.00307
142,18089.7,0.69249,0.51797,1.12136,0.9078,0.86407,0.92074,0.64214,1.14698,0.58225,1.27235,0.0030205,0.0030205,0.0030205
143,18217.8,0.68845,0.51588,1.11376,0.90161,0.87232,0.92093,0.64178,1.14679,0.58149,1.27268,0.002971,0.002971,0.002971
144,18345.7,0.68539,0.51485,1.1178,0.90543,0.87104,0.92093,0.64167,1.14654,0.58082,1.273,0.0029215,0.0029215,0.0029215
145,18474.4,0.68315,0.50769,1.10739,0.90447,0.87437,0.92193,0.6418,1.14646,0.58034,1.27322,0.002872,0.002872,0.002872
146,18602.5,0.68133,0.51101,1.10676,0.90494,0.87307,0.92193,0.64232,1.14635,0.57974,1.27316,0.0028225,0.0028225,0.0028225
147,18731,0.68323,0.50484,1.11095,0.90308,0.87403,0.92167,0.64295,1.14638,0.5793,1.27318,0.002773,0.002773,0.002773
148,18857.9,0.67197,0.50345,1.10985,0.90165,0.87427,0.92203,0.64327,1.14542,0.57921,1.27187,0.0027235,0.0027235,0.0027235
149,18985.7,0.67459,0.50379,1.10599,0.90566,0.87109,0.92234,0.6432,1.14497,0.57878,1.27226,0.002674,0.002674,0.002674
150,19110,0.66872,0.49988,1.10238,0.91031,0.86712,0.92226,0.64357,1.1449,0.57858,1.27269,0.0026245,0.0026245,0.0026245
151,19236.5,0.66681,0.49513,1.10566,0.90856,0.86898,0.92219,0.64342,1.14494,0.57839,1.27307,0.002575,0.002575,0.002575
152,19363.1,0.66789,0.49199,1.10156,0.90188,0.87559,0.92226,0.64371,1.14463,0.57761,1.27293,0.0025255,0.0025255,0.0025255
153,19488.8,0.66031,0.48779,1.10034,0.89496,0.88073,0.92208,0.6438,1.14329,0.57727,1.27175,0.002476,0.002476,0.002476
154,19614.8,0.65655,0.4851,1.09637,0.90187,0.87582,0.92198,0.64392,1.14306,0.57666,1.27185,0.0024265,0.0024265,0.0024265
155,19741.4,0.65594,0.49466,1.09509,0.90228,0.87582,0.92247,0.64415,1.1424,0.57682,1.27163,0.002377,0.002377,0.002377
156,19870,0.65032,0.48937,1.09488,0.90382,0.87543,0.92286,0.64486,1.1424,0.5768,1.27209,0.0023275,0.0023275,0.0023275
157,19996.5,0.64768,0.48067,1.09126,0.90699,0.8716,0.92212,0.64514,1.14235,0.57679,1.27252,0.002278,0.002278,0.002278
158,20124.6,0.64811,0.47541,1.08915,0.91376,0.86542,0.92285,0.64551,1.14211,0.57671,1.27271,0.0022285,0.0022285,0.0022285
159,20252.3,0.64847,0.47817,1.09546,0.91295,0.8654,0.92277,0.64567,1.14227,0.5769,1.27286,0.002179,0.002179,0.002179
160,20378.5,0.64513,0.47485,1.08601,0.91465,0.86417,0.92286,0.64651,1.14222,0.57696,1.27313,0.0021295,0.0021295,0.0021295
161,20507.1,0.6408,0.47236,1.08434,0.91357,0.86462,0.92308,0.64669,1.14169,0.57679,1.27262,0.00208,0.00208,0.00208
162,20634.9,0.63563,0.47195,1.07973,0.91348,0.86421,0.9231,0.64698,1.14115,0.57663,1.27237,0.0020305,0.0020305,0.0020305
163,20764.4,0.63902,0.47882,1.08448,0.91326,0.86595,0.9232,0.64688,1.14126,0.57661,1.27239,0.001981,0.001981,0.001981
164,20891.2,0.62503,0.46707,1.07815,0.91259,0.86627,0.92287,0.64728,1.14079,0.57607,1.27226,0.0019315,0.0019315,0.0019315
165,21020.5,0.6325,0.46666,1.07989,0.91151,0.86603,0.92281,0.64725,1.14008,0.57576,1.27179,0.001882,0.001882,0.001882
166,21148.3,0.62983,0.46659,1.0755,0.91284,0.86563,0.9226,0.64745,1.14011,0.5763,1.2719,0.0018325,0.0018325,0.0018325
167,21274.7,0.6238,0.45557,1.07469,0.91564,0.86377,0.92261,0.6471,1.14031,0.57588,1.2726,0.001783,0.001783,0.001783
168,21401,0.62022,0.46586,1.07248,0.91546,0.86385,0.92261,0.64787,1.13999,0.57527,1.27257,0.0017335,0.0017335,0.0017335
169,21526.7,0.62002,0.45692,1.06978,0.9153,0.86416,0.92251,0.64791,1.13998,0.57514,1.2727,0.001684,0.001684,0.001684
170,21655.6,0.61656,0.45552,1.06512,0.9162,0.86443,0.92271,0.64811,1.14002,0.57442,1.27311,0.0016345,0.0016345,0.0016345
171,21780.8,0.60912,0.44699,1.06838,0.9165,0.86376,0.92301,0.64907,1.14041,0.57424,1.27399,0.001585,0.001585,0.001585
172,21907.2,0.61643,0.45139,1.06785,0.91773,0.86343,0.92263,0.64895,1.14054,0.57421,1.27416,0.0015355,0.0015355,0.0015355
173,22031.1,0.61099,0.45096,1.06318,0.91945,0.86066,0.92241,0.64938,1.14057,0.57445,1.27446,0.001486,0.001486,0.001486
174,22156.5,0.60075,0.43856,1.05948,0.92154,0.86064,0.92273,0.64936,1.1408,0.57455,1.27498,0.0014365,0.0014365,0.0014365
175,22283.2,0.60102,0.44412,1.06331,0.92282,0.85894,0.92274,0.6498,1.14039,0.57436,1.2742,0.001387,0.001387,0.001387
176,22407.7,0.60424,0.44182,1.06189,0.92293,0.85863,0.92276,0.64994,1.14057,0.57414,1.27446,0.0013375,0.0013375,0.0013375
177,22532.8,0.59232,0.43694,1.05634,0.92439,0.85892,0.92306,0.65024,1.14043,0.57455,1.27485,0.001288,0.001288,0.001288
178,22659.4,0.59546,0.43586,1.05489,0.92386,0.85931,0.92302,0.65019,1.14053,0.57431,1.27522,0.0012385,0.0012385,0.0012385
179,22785,0.59344,0.43298,1.05757,0.92519,0.85778,0.92316,0.65033,1.14035,0.57407,1.27525,0.001189,0.001189,0.001189
180,22910.7,0.58449,0.42701,1.05051,0.92687,0.85874,0.92325,0.65066,1.14002,0.57379,1.27526,0.0011395,0.0011395,0.0011395
181,23040.9,0.5879,0.42731,1.04961,0.92699,0.85885,0.92332,0.65074,1.1396,0.57355,1.27516,0.00109,0.00109,0.00109
182,23169,0.58303,0.4276,1.04909,0.92817,0.85942,0.92362,0.65093,1.13968,0.5728,1.27565,0.0010405,0.0010405,0.0010405
183,23294.7,0.57664,0.41888,1.04227,0.92731,0.8597,0.92354,0.65093,1.13953,0.57252,1.27594,0.000991,0.000991,0.000991
