epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
163,16218.5,0.90705,0.72884,1.2439,0.93384,0.85865,0.9311,0.69599,0.72931,0.85617,0.95355,0.001981,0.001981,0.001981
164,16308.2,0.90501,0.73068,1.24289,0.9324,0.85879,0.93122,0.69695,0.72948,0.85238,0.9535,0.0019315,0.0019315,0.0019315
165,16398.9,0.8957,0.71723,1.23681,0.93131,0.85942,0.93101,0.69716,0.7293,0.84766,0.95319,0.001882,0.001882,0.001882
166,16489.6,0.90277,0.71807,1.23657,0.93263,0.85892,0.93109,0.69747,0.72887,0.84436,0.95274,0.0018325,0.0018325,0.0018325
167,16581.7,0.88931,0.715,1.2322,0.93085,0.85891,0.93091,0.69753,0.72905,0.84095,0.95292,0.001783,0.001783,0.001783
168,16671.9,0.89297,0.71463,1.23698,0.92942,0.8592,0.93078,0.69842,0.72848,0.83941,0.95249,0.0017335,0.0017335,0.0017335
169,16762.5,0.88273,0.70615,1.22762,0.92785,0.8602,0.93075,0.69829,0.72846,0.83664,0.95233,0.001684,0.001684,0.001684
170,16883.1,0.88421,0.70709,1.22645,0.92498,0.86165,0.93062,0.69875,0.72885,0.8343,0.95259,0.0016345,0.0016345,0.0016345
171,16974.4,0.8801,0.69973,1.22733,0.92512,0.86212,0.93077,0.69901,0.72848,0.83269,0.95224,0.001585,0.001585,0.001585
172,17064.5,0.8814,0.70538,1.22908,0.92559,0.86253,0.93138,0.6992,0.72827,0.83195,0.95196,0.0015355,0.0015355,0.0015355
173,17171.1,0.87476,0.69497,1.22029,0.92547,0.86369,0.93163,0.69912,0.72834,0.82977,0.95189,0.001486,0.001486,0.001486
174,17262.9,0.86573,0.68477,1.21499,0.92672,0.86377,0.93181,0.69942,0.72802,0.82861,0.95148,0.0014365,0.0014365,0.0014365
175,17352.8,0.87395,0.68871,1.21947,0.93109,0.86115,0.93153,0.69999,0.7281,0.82644,0.9513,0.001387,0.001387,0.001387
176,17440.3,0.86574,0.69274,1.21822,0.93175,0.86115,0.93162,0.69986,0.72811,0.82275,0.95122,0.0013375,0.0013375,0.0013375
177,17547.1,0.86287,0.68126,1.21083,0.9319,0.86104,0.93198,0.69976,0.72796,0.8176,0.95086,0.001288,0.001288,0.001288
178,17684.4,0.86474,0.69456,1.21062,0.93209,0.86021,0.93229,0.69999,0.72792,0.81361,0.95074,0.0012385,0.0012385,0.0012385
179,17774.4,0.85874,0.66723,1.20496,0.93296,0.8609,0.93194,0.70025,0.72791,0.81057,0.9506,0.001189,0.001189,0.001189
180,17866.3,0.85696,0.66814,1.20265,0.91434,0.87983,0.93248,0.70101,0.72788,0.80859,0.95047,0.0011395,0.0011395,0.0011395
181,17958.5,0.66876,0.36135,1.05825,0.91359,0.87986,0.93266,0.70121,0.72756,0.80642,0.95005,0.00109,0.00109,0.00109
182,18048.4,0.65862,0.35452,1.04799,0.91395,0.87949,0.93295,0.70073,0.72773,0.80369,0.9501,0.0010405,0.0010405,0.0010405
183,18137.7,0.66242,0.35228,1.05287,0.91418,0.88047,0.93291,0.70125,0.72768,0.8008,0.95006,0.000991,0.000991,0.000991
